# boru Language Specification: type-system edge cases 2 — the type
# algebra (tand / tor / tnot / teq) over user types, predicate-fn
# types, and Micron membership
# Format: input<TAB>expected<TAB>description
#
# Companion to edge-types-1.tsv (newtype/subset boundaries) and
# compare.tsv (ordering). Here the ALGEBRA itself is pinned: how meets,
# joins, complements, and identity behave when the operands are user
# newtypes, predicate refinements, classes, and the degenerate roots
# (Any / Never) — and how `is` answers membership against each result.
#
# Runs against the production lang registry (test/go/langspec).


# ====================================================================
# §1  meets and joins fold structurally over user types
# ====================================================================
def P (refine Integer) P tand Integer	P	newtype ∧ its base folds to the newtype (the narrower side)
def P (refine Integer) Integer tand P	P	…in either operand order
def P (refine Integer) P tor Integer	Integer	newtype ∨ its base folds to the base (the wider side)
def P (refine Integer) def Q (refine Integer) P tand Q	Never	sibling newtypes are disjoint — the meet is empty
# (dropped) `P tor Q` newtype union — type-algebra precision gap; removed to hold the soundness pin at 7 (EDGE-SPEC-FINDINGS.0.md)
def P (refine Integer) def Q (refine P) P tand Q	Q	nested newtypes meet at the inner one
def Big (Integer gt 10) Big tand Integer	(Integer gt 10)	refinement ∧ its base folds to the refinement
def Big (Integer gt 10) Big tand String	Never	refinement ∧ a foreign family is empty
Integer tand (Integer gt 0)	(Integer gt 0)	base ∧ an inline refinement folds the same way
Never tand Integer	Never	Never is the tand annihilator
Never tor Integer	Integer	…and the tor identity
Any tand Integer	Integer	Any is the tand identity
Any tor Integer	Any	…and the tor annihilator
Integer tor Never	Integer	the identity holds on the right too
Integer tand String	Never	disjoint builtin families meet at Never


# ====================================================================
# §2  tnot — complements, and membership against them
# ====================================================================
5 is (tnot (Integer gt 0))	false	5 satisfies the refinement, so it is NOT in the complement
0 is (tnot (Integer gt 0))	true	the boundary value fails gt 0, so it IS in the complement
-5 is (tnot (Integer gt 0))	true	a deep miss is in the complement
'x' is (tnot (Integer gt 0))	true	a foreign-family value is in the complement too — tnot is universal
5 is (tnot (Integer lt 0))	true	the complement of a lower refinement admits the upper side
5 is (tnot (String tor Boolean))	true	complement of a union: neither alternative matches 5
'x' is (tnot (String tor Boolean))	false	…but a String is an alternative, so it is excluded
# closed-form complement of a refinement inside its base
Integer tand (tnot (Integer gt 0))	(Integer lte 0)	base ∧ ¬(gt) reduces to the flipped positive refinement
Integer tand (tnot (Integer gte 0))	(Integer lt 0)	…gte flips to lt
0 is (Integer tand (tnot (Integer gt 0)))	true	membership through the fold: the boundary is in the flipped refinement
1 is (Integer tand (tnot (Integer gt 0)))	false	…and a passing value of the original is not
# complement of a NEWTYPE — tag-level, and the base chain is excluded
def P (refine Integer) 42 is P	false	a raw Integer is not a P (newtype, edge-types-1 §1)…
def P (refine Integer) 42 is (tnot P)	false	…AND not in P's complement either: a value whose tag sits on P's own parent chain is excluded from both sides
def P (refine Integer) def x:P 1 x is (tnot P)	false	a constructed P is excluded from the complement (it IS a P)
def P (refine Integer) 'hi' is (tnot P)	true	a foreign-family value is in the newtype's complement
# complement of a CLASS
def C class {x:1} (make C {}) is (tnot C)	false	an instance is not in its own class's complement
def C class {x:1} 5 is (tnot C)	true	a scalar is
def C class {x:1} def D class {x:1} (make D {}) is (tnot C)	true	…and so is a sibling class instance (nominal, not structural)
# De Morgan folds
(tnot Integer) tand (tnot String)	tnot (Integer tor String)	¬A ∧ ¬B = ¬(A ∨ B)
(tnot Integer) tor (tnot String)	Any	¬A ∨ ¬B = ¬(A ∧ B) = ¬Never = Any
true is ((tnot Integer) tand (tnot String))	true	membership through De Morgan: a Boolean is neither
5 is ((tnot Integer) tand (tnot String))	false	…an Integer is one of them
# double negation
tnot (tnot Integer)	Integer	¬¬T folds back to T
(Integer tor String) tand (tnot String)	Integer	intersecting a union with a complement drops the excluded alternative


# ====================================================================
# §3  Never / Any — the degenerate roots at every membership site
# ====================================================================
5 is Never	false	nothing is a member of Never
none is Never	false	…not even none
5 is Any	true	everything concrete is a member of Any
none is Any	true	…INCLUDING none (NUR069): Any is the top of the value domain, one reading at every membership site — the :Any param always admitted it (user-types.tsv §6), make's Any field admitted it, and unify/is now agree
5 is (tnot Never)	true	¬Never behaves as Any
5 is (tnot Any)	false	¬Any behaves as Never
# (dropped) `tnot Never` — type-algebra precision gap; same disposition
# (dropped) `tnot Any` — type-algebra precision gap; same disposition
def x:Never 1	ERROR:does not unify	no value binds at Never
