# boru Language Specification: edge-quote-3 — macro edge cases
# Format: input<TAB>expected<TAB>description
# =====================================================================
# Edge cases for the macro system beyond macro.tsv's basics: operands
# arrive as FORMS (never evaluated at capture), a form inserted twice
# EVALUATES twice, unquote inserts one node where splice spreads,
# auto-hygiene renames template binders (pinned by reading the
# caller's binding AFTER the call), macroexpand output is plain data,
# and the staging negatives are statically visible. Each row runs on
# a fresh registry, so gensym counters restart per row. See
# REFERENCE.md "Macros", design/MACROS.8.md.
# =====================================================================

# --- §1 operands are FORMS, not values ----------------------------------
def keep (macro [[x] [quote [77]]]) keep (1 div 0)	77	a discarded paren operand NEVER evaluates — no division error
def keep (macro [[x] [quote [77]]]) keep nosuchword	77	a discarded bare word needs no binding — it was only a form
def keep (macro [[x] [quote [77]]]) keep [1 div 0]	77	a discarded list operand never evaluates either
def keep (macro [[x] [quote [77]]]) keep {k: nosuch}	77	a discarded map form never evaluates its values
def m2 (macro [[x] [quote [unquote x]]]) m2 nosuchword	ERROR:undefined_word	…but INSERTING the form makes it real code at the call site
def tw2 (macro [[e] [quote [unquote e add unquote e]]]) tw2 (2 mul 3)	12	a paren form inserted twice runs twice: (2 mul 3)+(2 mul 3)
def tw2 (macro [[e] [quote [unquote e add unquote e]]]) tw2 5	10	the mission-classic expansion: 5 add 5
def sub2 (macro [[e] [quote [unquote e sub unquote e]]]) sub2 4	0	non-commutative body, same operand twice
def dupx (macro [[x] [quote [unquote x unquote x]]]) dupx (gensym) eq	false	the FORM is inserted twice, so gensym mints TWICE — never equal
def dupx (macro [[x] [quote [unquote x unquote x]]]) dupx 9	9 9	a literal form inserted twice is just the literal twice

# --- §2 unquote inserts ONE node; splice SPREADS -------------------------
def one (macro [[x] [quote [unquote x]]]) one [1 2 3]	[1 2 3]	unquote of a list form: the list arrives as one node
def one (macro [[x] [quote [[unquote x]]]]) one [1 2 3]	[[1 2 3]]	…wrapped again it nests, still one node
def spr (macro [[xs] [quote [splice xs]]]) spr [1 2 3]	1 2 3	splice spreads the list's elements into the sequence
def spr (macro [[xs] [quote [[splice xs]]]]) spr [1 2 3]	[1 2 3]	splice INSIDE a list literal rebuilds the list
def spr (macro [[xs] [quote [splice xs]]]) spr [] 8	8	an empty list splices to NOTHING — the expansion vanishes
def mix (macro [[h xs] [quote [unquote h splice xs]]]) mix 0 [1 2]	0 1 2	head as a node, tail spread, in template order
def sum3 (macro [[xs] [quote [add splice xs]]]) sum3 [1 2]	3	spread elements become the word's forward operands
def rev2 (macro [[a b] [quote [unquote b unquote a]]]) rev2 1 2	2 1	a macro can reorder its operand forms
def lift (macro [[a b] [quote [[unquote a unquote b]]]]) lift 1 2	[1 2]	…or wrap them into new structure
def ev (macro [[x] [quote [unquote (1 add 2)]]]) ev 9	3	a template-side (paren) evaluates at EXPANSION time; the operand is dropped

# --- §3 hygiene: template binders are renamed ----------------------------
def tmp 42 def myor3 (macro [[a b] [quote [def tmp unquote a if tmp [tmp] [unquote b]]]]) myor3 false tmp tmp	42 42	the template's `def tmp` is gensym'd — result AND the re-read caller tmp
def tmp 7 def setm (macro [[v] [quote [def tmp unquote v tmp]]]) setm 99 tmp	99 7	the macro's own tmp reads 99; the caller's tmp is untouched at 7
def m (macro [[a] [ def t (gensym) quote [ def unquote t unquote a unquote t ] ]]) m 5	5	hand-rolled hygiene: a gensym'd binder built in the macro body
def zz 1 def shad (macro [[u] [quote [def zz 5 zz]]]) shad 0 zz	5 1	a template binder shadowing a live user def is renamed — both survive
def mkc (macro [[name val] [quote [def unquote name unquote val]]]) mkc kk 9 kk	9	an unquote'd NAME is caller-origin: the binding is user-visible
def mkc (macro [[name val] [quote [def unquote name unquote val]]]) mkc kk 9 def kk 10 kk	10	…and behaves as an ordinary def afterwards (shadowable)
[gensym] get 0	tmp$g1/q	a fresh registry's first gensym rides a container
(gensym) eq (gensym)	false	two mints never collide
def g1 (gensym) g1 eq g1	true	…but a BOUND mint equals itself
typeof (gensym)	Atom	a gensym is an ordinary atom
[gensym gensym] size	2	mints are plain values in containers

# --- §4 macroexpand: the expansion as data -------------------------------
