# boru Language Specification: Dispatch edge cases 1 — overload order,
# first-match over sorted signatures, the add numeric-vs-concat lattice,
# and numeric promotion families.
# Format: input<TAB>expected<TAB>description
#
# Dispatch is type-directed: a word's signatures are sorted at
# registration by SortSignatures (eng/go/signature.go) — longer arity
# first, then per position the more specific type first, stable for
# ties — and matchSignature then takes the FIRST match over that
# sorted order. So listing order in a `def … fn` is irrelevant except
# as a tie-break; a leaf type always beats its ancestor at the same
# position, and position 0 outranks position 1.
#
# `add` is the canonical overload lattice (see EXPLANATION.md
# "Type-directed dispatch"): [Number Number] adds, [String Scalar] /
# [Scalar String] concatenate — so concatenation fires only when AT
# LEAST ONE operand is a String; every other Scalar pairing (Boolean +
# Integer, Atom + Integer, …) matches no overload and raises
# [boru/signature_error] instead of silently stringifying.
#
# ─────────────────────────────────────────────────────────────────────
# §1  add concat lattice — positives (result = args[1] ++ args[0])
add 1 "x"	'x1'	[Scalar String]: the Integer coerces, String-first concat order
add "x" 1	'1x'	[String Scalar]: mirror slot order concatenates the other way round
1 add "a"	'1a'	mixed split: a→sig0, 1→sig1 → '1'++'a'
"a" add 1	'a1'	mixed split the other way: 1→sig0, a→sig1 → 'a'++'1'
"a" add "b"	'ab'	mixed split with two strings: b→sig0, a→sig1 → 'a'++'b'
"a" "b" add	'ab'	stack form: top b→sig0, deeper a→sig1 — mirror-equivalent to the mixed split
add true "x"	'xtrue'	Boolean + String: the String slot admits concat, Boolean coerces
add "x" true	'truex'	String + Boolean: same lattice, mirrored slots
add cat/q "x"	'xcat'	Atom + String: an Atom is a Scalar, so it coerces into concat
"x" add cat/q	'xcat'	mixed split: cat→sig0(Scalar), x→sig1(String) → 'x'++'cat'
add "" 1	'1'	EmptyString is still a String — concat with the empty string
add false ""	'false'	String + Boolean via the empty string: coercion, not truthiness
add 2.5 "x"	'x2.5'	Float + String: the Float's string form is spliced in
#
# §2  add concat lattice — negatives ([boru/signature_error]: no overload)
add true 1	ERROR:no signature matches	Boolean + Integer: neither operand is a String
1 add true	ERROR:no signature matches	mixed split of the same pair fails identically
true add 1	ERROR:no signature matches	and the other mixed split too — no slot order admits it
add false true	ERROR:arithmetic is not defined on Boolean	two Booleans: the within-type defined error (Boolean carries the logical words)
add cat/q 1	ERROR:no signature matches	Atom + Integer: Atom is a Scalar but not a String
1 add cat/q	ERROR:no signature matches	mixed split of Atom + Integer fails identically
add cat/q dog/q	dogcat/q	two Atoms concatenate names within-type (b-op-a: forward form computes dog add cat)
add cat/q true	ERROR:no signature matches	Atom + Boolean: same story
add true 2.5	ERROR:no signature matches	Boolean + Float: a Number operand does not rescue a Boolean
add none 1	ERROR:no signature matches	none is not a Number
