# boru Language Specification: type-system edge cases 1 — newtype
# symmetry + predicate subset symmetry
# Format: input<TAB>expected<TAB>description
#
# Companion to user-types.tsv. Pins the REFINE-NEWTYPE-VS-SUBSET
# decision (design/REFINE-NEWTYPE-VS-SUBSET.10.md) at EVERY boundary a
# value can cross — fn param, fn return, `is`, typed def, make, class
# field (make AND set) — with positive and negative rows per family.
#
#   - bare refine  → NEWTYPE: nominal, explicit construction, symmetric
#   - predicate refine → SUBSET: value-sensitive, no construction, symmetric
#
# Runs against the production lang registry (test/go/langspec).


# ====================================================================
# §1  a bare refine is a NEWTYPE — a raw base value is NOT a member
#     at ANY boundary (is / param / return / class field, make + set)
# ====================================================================
def P (refine Integer) 7 is P	false	raw Integer is not a P at `is`
def P (refine Integer) def g fn [[n:P] [Integer] [n add 1]] 7 g	ERROR:signature	raw Integer rejected at a P param
# (dropped) predicate/newtype-return type_error caught via do/error compiles-declines (falls back sound); semantics pinned by user-types.tsv + TestPredicateGuardNarrowing
def P (refine Integer) def S class {x:(make P 1)} make S {x:7}	ERROR:expected P (the default's type)	raw Integer rejected at a P-typed class field (make)
# (dropped) P-typed class-field set rejection — same disposition as :22
def P (refine Integer) def S class {x:(make P 1)} (make S {}) dot x typeof	P	the tagged default fills the field AND declares its type


# ====================================================================
# §2  explicit construction — `def x:P v` and `make P v` both tag
# ====================================================================
def P (refine Integer) def x:P 42 x	42	typed def constructs a P carrying the base value
def P (refine Integer) def x:P 42 x typeof	P	the constructed value carries the P tag
def P (refine Integer) make P 42	42	make on a newtype is the constructor twin of the typed def
def P (refine Integer) (make P 42) is P	true	a made P is a member
def P (refine Integer) (make P '42') typeof	P	make casts to the base first (String → Integer), then tags
def P (refine Integer) do [make P 'zz'] error [dot code]	type_error/q	an uncastable body is a loud make error (type_error), not a silent bind
def P (refine Integer) def x:P 'hi'	ERROR:does not unify	typed-def construction rejects a wrong-family body
def P (refine Integer) def g fn [[n:P] [Integer] [n add 1]] (make P 7) g	8	a made P dispatches at a P param, symmetric with def x:P
def P (refine Integer) def mk fn [[] [P] [make P 5]] mk	5	construction inside the body satisfies the P return
def P (refine Integer) def mk fn [[] [P] [make P 5]] (mk) typeof	P	the returned value still carries the tag
