# edge-containers-1.tsv — container IDENTITY edge cases: eq vs deq over
# compounds, and the per-call literal-identity family (miscompile-A
# mechanism, design/legacy/MISCOMPILE-HUNT-FINDINGS.0.ignore §A).
#
# `eq` on non-scalars is CONTAINER IDENTITY (eng/go/compare.go
# ExactEqual → sameContainer): a MapPayload identifies by its
# *OrderedMap pointer, a ListPayload by its backing element array, a
# flex node by its store pointer, a class/record instance by its
# Fields map (flatInstanceParts). `deq` is structural. Two literal
# twins are never eq; a dup/def alias always is. The ONE deliberate
# exception: an empty list has no backing array to alias by, so ALL
# empty plain lists are eq (sameContainer treats them as the single
# empty list). Empty MAPS do NOT unify — each {} is a fresh
# OrderedMap pointer. Empty FLEX lists do not unify either — the
# FlexListData store pointer IS the identity.
#
# A container literal in a fn body is constructed FRESH per call
# (per-call identity — the miscompile-A fix): two calls are deq but
# never eq. A fn body that READS an enclosing binding returns the
# SHARED container — every call is eq to the source.

# ====================================================================
# §1  literal twins are never eq — eq is identity, deq is structure
# ====================================================================

[5] eq [5]	false	two list literals are two containers — eq is identity, not value
[1 2 3] eq [1 2 3]	false	same for longer lists
{k:9} eq {k:9}	false	two map literals are two containers
[[1]] eq [[1]]	false	nested twins: the OUTER containers differ
[{a:1}] eq [{a:1}]	false	list-of-map twins differ too
([{a:1}] get 0) eq ([{a:1}] get 0)	false	elements pulled from two separate literals are two maps
[1] eq 1	false	container vs scalar is never eq
[] eq {}	false	empty list vs empty map — different families
[5] deq [5]	true	deq is structural — twins ARE deep-equal
[1 [2]] deq [1 [2]]	true	deq recurses through nesting
{a:{b:[1]}} deq {a:{b:[1]}}	true	deep map/list mix
[1] deq [1.0]	true	deq uses numeric magnitude on leaves (1 == 1.0)
[1] deq ['1']	false	no cross-family leaf coercion
[1] deq [2]	false	differing content is not deq
[] deq {}	false	deq respects the list/map family split
{k:9} deq {k:9}	true	map twins are deq
def mk fn [[] [List] [[1]]] ((mk) eq [1])	false	a fn result and a fresh literal are two containers

# ====================================================================
# §2  the empty-container identity asymmetry (sameContainer special case)
# ====================================================================

[] eq []	true	ALL empty plain lists are eq — no backing array to alias by
{} eq {}	false	empty MAPS are NOT unified — each {} is a fresh OrderedMap
(flex []) eq (flex [])	false	empty FLEX lists are NOT unified — the store pointer is the identity
(flex {}) eq (flex {})	false	empty flex maps neither
([[]] get 0) eq ([[]] get 0)	true	empties extracted from two DIFFERENT outer twins are still eq
({a:[]} get 'a') eq ({b:[]} get 'b')	true	the single-empty-list rule crosses containers
[] deq []	true	deq agrees on empties
{} deq {}	true	…and on empty maps (structurally equal even though not eq)
def mk fn [[] [List] [[]]] ((mk) eq (mk))	true	per-call FRESH empty lists still eq — emptiness overrides freshness
def mk fn [[] [List] [[]]] ((mk) eq [])	true	…and eq to any other empty list
def mk fn [[] [Map] [{}]] ((mk) eq (mk))	false	per-call fresh empty MAPS are two containers

# ====================================================================
# §3  aliases: dup, def bindings, extraction — the SAME container
# ====================================================================

[1 2] dup eq	true	dup copies the VALUE, not the container — identical
def l [1 2] def m l (l eq m)	true	two bindings to one list
def l [1 2] def d (l) (d eq l)	true	a paren re-read binds the same container
def a [1] (a eq a)	true	a binding read twice is the same container
def m {a:1} def n m (m eq n)	true	map aliases too
def m {a:1} (m eq m)	true	same binding, same map
def l [1] (do [l]) eq l	true	a container returned out of `do` is the same container
(do [[1]]) eq (do [[1]])	false	…but two do-evaluated literals are two containers
def l [[1]] (l get 0) eq (l get 0)	true	get twice from ONE list yields the shared element
def m {a:[1]} (m.a) eq (m.a)	true	dot twice from one map shares the element
def m {a:{b:1}} (m.a eq m.a)	true	nested map member is shared
def l [1] ((node l) eq l)	true	node on an already-plain list is identity — same container
def m {a:1} ((node m) eq m)	true	node on a plain map is identity too

# ====================================================================
# §4  shallow copy-on-write shares MEMBERS across the copy
# ====================================================================

def m {a:{b:1}} def m2 (m set c 3) (m.a eq m2.a)	true	map set copies the SPINE only — the untouched member is shared
def l [[1]] def l2 (push 2 l) ((l get 0) eq (l2 get 0))	true	push copies the spine — element containers are shared
def m {a:{b:1}} def m2 (m set c 3) (m eq m2)	false	…while the spines themselves are two containers
def l [2 1] def s (sort l) (s eq l)	false	sort returns a fresh list
def l [1 2] (reverse (reverse l)) eq l	false	a double reverse is a fresh container, not the source
def l [1 2] (reverse (reverse l)) deq l	true	…though structurally identical
def m {a:1} (keys m) eq (keys m)	false	keys builds a fresh list on every call
def l [1 2] (each [add 0] l) eq l	false	each builds a fresh result list even for an identity body
def l [1 2] (filter [0 gt] l) eq l	false	filter that keeps everything still returns a fresh list
def l [1 2 3] (filter [0 gt] l) deq l	true	…deep-equal to the source
def o {a:1 b:2} (filter ([kv:KeyVal] => [kv.v gt 0]) o) eq o	false	map filter returns a fresh map even when nothing is dropped
